password,combined_strength,password_probability,zxcvbn_strength
ws00787324,2.9999999999997566,8.100744603107071e-14,3
gesy124,1.9999999999525786,2.371071741724684e-11,2
tsixte,0.9999999998256847,1.743153538180664e-10,1
31633854,1.9999999992798716,3.600641729217813e-10,2
johnfacksoffi,3.9999999999999183,2.0461813870337707e-14,4
klaylorchissia,4.0,3.0798041861550005e-17,4
miifa2003,1.9999999999813285,9.335703217427938e-12,2
1067958949,2.9999999999857105,4.763146040781541e-12,3
K3uz,0.9999999999434896,5.651039358678389e-11,1
sypershyba,2.999999999999714,9.53973567350587e-14,3
xhl198619813103,2.9999999999999996,7.916012583014068e-17,3
sichanie28,2.9999999999915996,2.800153555207463e-12,3
17450543047,2.9999999999997327,8.918828674729651e-14,3
saphiel69,2.9999999992786153,2.4046156732460133e-10,3
90605401,1.9999999995334188,2.3329060905297183e-10,2
ww48291188,2.9999999999996567,1.1441086793240185e-13,3
92783922,1.9999999995546922,2.2265393695430902e-10,2
48353834928,3.99999999999996,9.963392754602264e-15,4
web5930123,2.9999999999748668,8.37772212713972e-12,3
holf656,1.9999999992010995,3.9945030616550525e-10,2
01166236,1.999999999819126,9.043696347355024e-11,2
tux73,0.9999999998463416,1.5365841932180047e-10,1
07119803127,2.9999999999890905,3.6364095328672574e-12,3
irone1995,1.9999999992114266,3.942867143891249e-10,2
2434432sys,2.9999999999998987,3.3788889654967624e-14,3
432806986,1.9999999999795952,1.020236672921726e-11,2
dfnip1ni,1.9999999999999343,3.2860873581692235e-14,2
tgb113631,2.9999999999998823,3.924012265295318e-14,3
gghg3214,1.999999999988498,5.751009477666935e-12,2
deigerlaf,2.999999999999424,1.91911401050196e-13,3
9191435,0.9999999990596773,9.403227085869048e-10,1
1996fei53,1.999999999994828,2.5860375039293837e-12,2
zinkoma,1.999999999516332,2.418339695164917e-10,2
spiddy08,1.9999999978460623,1.0769688474354666e-09,2
mymepaca,1.9999999999715181,1.4240920075125896e-11,2
xuxaxx84,1.9999999999984566,7.717361905773545e-13,2
cnngqt,0.9999999999882003,1.1799722657301892e-11,1
3934,0.9999997874417943,2.1255820570331707e-07,1
rolyesabira,2.9999999999999907,3.148104886380198e-15,3
Albukale,1.9999999999911746,4.412709347229038e-12,2
jiang09,0.99999986298468,1.3701531997867278e-07,1
20068913,0.9999999932093835,6.790616513541181e-09,1
mlbf,0.9999999983207121,1.6792879309335262e-09,1
030287,0.9999997204376996,2.7956230042036623e-07,1
11017197127,2.9999999999984874,5.041092326560359e-13,3
17011025,0.9999999924531124,7.546887559328752e-09,1
metrstofn,2.9999999999995244,1.585697854489601e-13,3
baba983,0.9999999987755359,1.2244640856806654e-09,1
mrks0895,1.9999999999985318,7.340455825642633e-13,2
9692441,1.9999999975109604,1.244519820531309e-09,2
kisserne,0.9999999964987114,3.5012885923890735e-09,1
faskah10,1.999999999820241,8.987954824846156e-11,2
ejtrn5k9,1.9999999999999913,4.366152875850222e-15,2
541972056665,2.999999999999994,2.15640824085552e-15,3
kh414450,1.9999999999980762,9.618671961350578e-13,2
gibbig,0.9999999840484453,1.5951554743764973e-08,1
solers3,1.999999998791659,6.041704914139245e-10,2
diaming123,2.9999999064589318,3.118035607485581e-08,3
0167439889,2.99999998531765,4.8941166674865144e-09,3
29780116,1.9999999981544496,9.227751895934944e-10,2
us223217,1.9999999999651832,1.7408366415061494e-11,2
omprine04,2.999999999970888,9.703874856437089e-12,3
blogingmel,2.9999999999895737,3.475490945384352e-12,3
xebigoa,1.999999999997374,1.3129247038515257e-12,2
061411031000,2.9999999999986007,4.663668539892085e-13,3
tm6101221,1.9999999999961977,1.9011159833881575e-12,2
dwteflen,1.999999999998585,7.075886101007289e-13,2
489768938,2.999999999967395,1.0868354827220372e-11,3
867024456354,3.999999999999978,5.5376697456375416e-15,4
343925107,2.9999999999570335,1.4322094725460754e-11,3
STackpaJ,1.9999999999998521,7.389085816735669e-14,2
jipa3722,1.9999999999992322,3.83906339877782e-13,2
poo,0.0,8.805565130387549e-07,0
hx1082909,1.999999999991722,4.139052382085007e-12,2
dimandhd,1.9999999999768048,1.1597588341072385e-11,2
92748376,1.9999999997986522,1.0067389283330286e-10,2
462536525600,3.999999999999977,5.748245947973223e-15,4
infwintde,2.99999999999927,2.433219912448964e-13,3
Phau4r,0.999999999999313,6.870269327399758e-13,1
032396,0.9999999622841322,3.771586776224467e-08,1
89ding2,1.9999999998767883,6.160579685277057e-11,2
19701211,0.9999996535679259,3.464320741386473e-07,1
kakyu604,1.9999999999981053,9.473793277647857e-13,2
wangqin1408936,3.999999999999975,6.2531762638751414e-15,4
erthia730,2.999999999998349,5.503404264424472e-13,3
2607759,0.9999999974117131,2.5882869181259593e-09,1
6561121a,1.9999999997693718,1.153140499754457e-10,2
tupupsion,2.9999999999932534,2.248887708000691e-12,3
xiangqiaobain,3.9999999999916596,2.0850589050463997e-12,4
trencha,0.9999999932149191,6.7850809415404e-09,1
74725,0.9999999440242036,5.597579644245343e-08,1
6h19kn3,1.9999999999998872,5.640307014845303e-14,2
a089003650,2.9999999999997646,7.846711290709213e-14,3
ropthy,0.9999999988546548,1.1453451520537783e-09,1
hykut,0.9999999997516558,2.483442618217424e-10,1
maxgoddd,1.9999999999742963,1.2851821169779232e-11,2
mfmexoof,1.999999999999934,3.295465029334865e-14,2
huamiak,1.9999999999443603,2.781984018151995e-11,2
98622,0.9999999174985987,8.250140126619954e-08,1
stembelles,2.9999999975585165,8.138278384528519e-10,3
besayn,0.9999999997965892,2.0341088535769103e-10,1
jj05182310,2.9999999999995905,1.3660904005230456e-13,3
mawton,0.9999999820390624,1.7960937626071427e-08,1
lolivey65,2.999999999984497,5.1677316939557905e-12,3
7492120218,2.9999999999941194,1.960224083746853e-12,3
nebeaene,1.9999999999959928,2.0036127704875506e-12,2
e2ltik,0.9999999999910829,8.917044186373957e-12,1
rancer860,2.9999999998032214,6.559287835106176e-11,3
gs19930120,1.999999999958838,2.058098309831724e-11,2
220173028717,2.999999999999968,1.066457086350411e-14,3
1234569zjjtn,2.999999999999856,4.796977634449577e-14,3
chavicce106,3.999999999999872,3.200200250196711e-14,4
54215,0.9999991228619365,8.771380635153037e-07,1
198290012316,2.999999999987744,4.085263377584525e-12,3
hans1menth1,2.999999999999999,2.9901837989963103e-16,3
580256ls,1.999999999987657,6.171492570455905e-12,2
blipmp,0.99999999980709,1.9290997965715206e-10,1
253472862,2.9999999999339706,2.2009793293475965e-11,3
620347069,2.9999999999856963,4.767852345571866e-12,3
5726594,1.9999999968003526,1.5998237179459807e-09,2
ida1984,0.9999999961728205,3.827179462234653e-09,1
d0pwld66,1.9999999999999496,2.5167664651003056e-14,2
loesral2010,2.9999999999999107,2.9700434413292356e-14,3
4673651935,2.9999999999990585,3.1381131417387853e-13,3
81cinnan38,2.9999999999999933,2.247461953344752e-15,3
KORLOUP,1.9999999999883884,5.805782070378296e-12,2
cc64ebebica,3.0,1.7651053235675123e-17,3
9ie2t6,0.9999999999983261,1.6738522460452154e-12,1
11quanhui,2.9999999998710356,4.2988074905325746e-11,3
shebei,0.999999982913593,1.7086406955968414e-08,1
lmw1210155,2.999999999999067,3.109342481839167e-13,3
jakzak,0.9999999956904277,4.3095722546127035e-09,1
gillowall,1.9999999967014885,1.649255731983601e-09,2
58861100,1.9999999958365828,2.081708583290265e-09,2
degdise0513,3.9999999999999916,2.062382501512609e-15,4
579049,0.999999989726347,1.0273653039405417e-08,1
552182500,2.9999999994369686,1.8767716547518631e-10,3
13627405655,3.9999999999814952,4.626217377928787e-12,4
12slcguy,1.9999999999998253,8.739643259309329e-14,2
5an72ucy,1.9999999999999907,4.62674171504006e-15,2
zjwmswwsddgw,4.0,3.617910155475244e-19,4
kleilinso,2.999999999998683,4.39125298623555e-13,3
bardands14,2.9999999999469313,1.7689578968305142e-11,3
fijolceken,2.9999999999999973,8.547485174312806e-16,3
luvojetenister,4.0,7.702958154180622e-18,4
chaploud,1.9999999997035238,1.4823814398212676e-10,2
30bublo1,1.9999999999884237,5.788186770161463e-12,2
534696,0.9999999741205343,2.5879465681555303e-08,1
2672938693,2.9999999999976783,7.739167379866574e-13,3
szevazhdn,2.999999999999989,3.708281867475594e-15,3
woainu1234,2.9999999863252187,4.558260435771899e-09,3
sab12,0.9999999852380839,1.476191613392075e-08,1
jyl770861,2.9999999999936744,2.108559854496761e-12,3
liufen12342~E-,4.0,3.2349084712630584e-19,4
wang1995,0.9999994483804926,5.516195074051211e-07,1
3212251101,1.9999999999115987,4.420065355392744e-11,2
730727,0.999999784961787,2.1503821301394055e-07,1
gtau7kkb,1.999999999999991,4.5710204996378834e-15,2
Ternurplane,2.999999999999997,1.0100223092176434e-15,3
mamfoneyue,2.999999999999694,1.0203079022939529e-13,3
Lorikoma1,1.9999999999985103,7.448708533655535e-13,2
bcjkvlpx,1.99999999999998,9.989908273983113e-15,2
LINA0063,1.9999999999980915,9.54272902017883e-13,2
78blahme23.,4.0,3.21558720719456e-17,4
5859313,1.9999999893713278,5.314336082307136e-09,2
88fa8g3y,1.9999999999999407,2.964650890773836e-14,2
255187,0.9999999351268727,6.487312731451311e-08,1
130080,0.9999998264535037,1.7354649628487095e-07,1
skadmanyam,2.999999999997729,7.57095016019893e-13,3
rykhoy1704,2.9999999999999947,1.727122202308147e-15,3
azheng85430117,3.9999999999999996,5.694210751652556e-17,4
hejayc20,1.999999999999534,2.330745730964867e-13,2
qd0751384,1.9999999999997753,1.1239103316637925e-13,2
20szincz24,2.9999999999999996,8.545874885270736e-17,3
kharvajonek,3.9999999999999725,6.89480795658501e-15,4
b5104a,0.9999999999140674,8.5932642945874e-11,1
eazx6chm,1.9999999999999778,1.1089616231601054e-14,2
sheestradusa,3.99999999999999,2.564617558576364e-15,4
aldewile,1.9999999999833424,8.328819404990195e-12,2
gintincar,2.9999999999589466,1.368447542782203e-11,3
bsucotor1,2.9999999999998654,4.484461779241493e-14,3
2892590,1.9999999922051277,3.897436151589773e-09,2
belpas,0.9999999832630753,1.673692473502797e-08,1
Blove884,1.9999999999399205,3.0039772752621374e-11,2
dei1034,1.9999999998831721,5.841389177918543e-11,2
hjd34076676,3.9999999999999987,3.830128403971072e-16,4
cuppryinchew13,4.0,2.8515235697827134e-20,4
leiquinbbbook,4.0,3.203460408542288e-17,4
21436767,1.9999999993295878,3.3520611286697033e-10,2
zhanlifeng,2.999999902047378,3.265087400450284e-08,3
hong51050,1.9999999997188689,1.4056561470354723e-10,2
270905031396,2.999999999999754,8.209050301501153e-14,3
kassanoji,2.999999999965465,1.1511728202628912e-11,3
tanychen1009,3.99999999999562,1.095029557481031e-12,4
wly23142414,3.999999999999931,1.715420442141829e-14,4
sda35027,1.9999999999967168,1.6415689337370698e-12,2
khaby229,1.9999999999643137,1.784312801678123e-11,2
ghower70,1.9999999999166809,4.1659585503506236e-11,2
1der4ca,1.9999999999941007,2.9496893209218777e-12,2
Kymore00,1.999999999994201,2.8994586679514933e-12,2
0127721363,2.9999999979030343,6.989885337205237e-10,3
123456ln,0.9999994746384004,5.253615995570726e-07,1
031213,0.9999994233746747,5.766253252659226e-07,1
e7schtron,1.9999999999998699,6.502201663378948e-14,2
timplerman,2.999999998525085,4.916382301267674e-10,3
fuchboy,1.9999999903083934,4.845803314168506e-09,2
f7qscris,1.9999999999999687,1.5621771047970648e-14,2
agaleybett,2.99999999999774,7.532883821922964e-13,3
40052680,1.999999999446387,2.76806438881394e-10,2
wf4e4rf9,1.999999999999847,7.653715850116857e-14,2
Myloght#ne7,4.0,3.926343575417306e-19,4
gwyf123456,1.9999999990751247,4.6243767148901327e-10,2
1598870847,2.999999999983015,5.661712418336684e-12,3
bcmaricspar18,4.0,3.631556981221144e-18,4
raino01,1.9999999841404463,7.929776835169378e-09,2
ilovectany,2.999999997154353,9.48548906087865e-10,3
gemy781616,2.99999999999995,1.6779615958956336e-14,3
etglerportyce,4.0,3.730021252617006e-18,4
67dlkkf1,1.9999999999999365,3.173854137405313e-14,2
P1rRnkf5,1.9999999999999998,1.1513886935128175e-16,2
wishibaa,1.9999999970027869,1.498606572170047e-09,2
053261,0.9999999828019188,1.719808118139099e-08,1
wravess2n,2.999999999999718,9.404075554299979e-14,3
nsush35732,2.999999999999995,1.701170595111933e-15,3
210970,0.9999997931984268,2.0680157319930004e-07,1
sashaban69,2.99999999998538,4.873281899547832e-12,3
14801902,0.9999999990263189,9.73681135718607e-10,1
cg2942526,2.9999999999985496,4.834694385287552e-13,3
43445686,1.9999999985181254,7.409373670164143e-10,2
00301292037,1.9999999999995066,2.466643425971804e-13,2
31aiciu89,2.9999999999999845,5.2600229334394226e-15,3
nakey25,1.9999999938720787,3.063960640758978e-09,2
3739777,0.999999996032336,3.967663975146252e-09,1
86sinhaya,2.999999999994582,1.8059829890240686e-12,3
78956435,1.9999999986699697,6.650151540554816e-10,2
559738,0.9999999815060878,1.84939121794514e-08,1
Satmaiza,1.9999999999991926,4.036240742674724e-13,2
ellive6432,2.999999999998005,6.649099673627923e-13,3
60118173,1.9999999995142947,2.4285265465273653e-10,2
inveroupipert09,4.0,2.856712964903747e-19,4
sarebuth10,2.9999999999963305,1.2231617628477576e-12,3
doushuuhuihuai,3.999999999999984,4.02084041314422e-15,4
0360598,0.9999999996294295,3.7057043544841406e-10,1
t1me1mail,1.9999999999999478,2.6101745480180787e-14,2
lukis2381058,3.9999999999999964,8.628626695495031e-16,4
lene,0.9999997215980727,2.784019272894511e-07,1
25062187628,2.999999999999655,1.1500005049798478e-13,3
eliska,0.9999997876969928,2.1230300717434147e-07,1
16903681,1.9999999997446665,1.2766673829212039e-10,2
michlah,1.999999979907967,1.0046016463149954e-08,2
jm1876299,1.9999999999993183,3.408199829128822e-13,2
444328673429,3.9999999999999925,1.8454823511927267e-15,4
b2oue35,1.9999999999994906,2.5468616473602046e-13,2
durgobb,1.999999999930534,3.47330185446193e-11,2
050179,0.9999996283821133,3.716178866852715e-07,1
tratinf123456,2.9999999999990004,3.332089920822512e-13,3
vava11,0.9999999813375293,1.866247067994209e-08,1
sinten71,1.9999999997616273,1.1918636910746017e-10,2
azz123454,1.9999999977046938,1.147653083677369e-09,2
09194752291530,4.0,8.448006969737494e-19,4
5410139,0.9999999963310908,3.66890917646856e-09,1
b413c9v93,2.999999999999998,7.910526985889412e-16,3
dudi1987,1.999999932041554,3.397922299086531e-08,2
cige846,1.9999999999377616,3.111925300780527e-11,2
jonnidoub,2.9999999999983027,5.657409219914089e-13,3
nztbs8788,2.9999999999999667,1.1136491034902107e-14,3
55064509,1.9999999996333515,1.8332427242917504e-10,2
webpc1034,2.999999999999883,3.8967073112076284e-14,3
voopa,0.9999999964018575,3.598142450655928e-09,1
shweilewhacd,4.0,7.019475357640307e-18,4
692123,0.999999894393433,1.0560656704683424e-07,1
nvbrgd,0.999999999978341,2.1658971491311796e-11,1
bikaman88,2.999999999823142,5.895276627976287e-11,3
jacaoccha,2.9999999999996203,1.26580373244721e-13,3
bytglb,0.9999999999886665,1.1333520059941815e-11,1
hellose,0.9999996105854905,3.894145095273416e-07,1
aszs123456,1.999999988336997,5.831501503905656e-09,2
0211906391,1.999999999996202,1.8990501445687036e-12,2
shouxing93,2.999999999790943,6.968570165355459e-11,3
plooverdat,2.999999999998998,3.3400162518550103e-13,3
n4qhfpw7,1.9999999999999944,2.7393541028478217e-15,2
oknaa8,0.99999999997325,2.6750083051418905e-11,1
2872264,1.9999999951857927,2.407103627533047e-09,2
eslya24995,2.9999999999999964,1.1487673647690819e-15,3
850115,0.9999995104470827,4.8955291731545e-07,1
lineyong,0.9999999699831825,3.001681747605289e-08,1
Pol36jurtliun,4.0,1.217851164762633e-22,4
SP4FWWNC,1.9999999999999984,8.187117653881424e-16,2
wang9123031131,3.999999999999998,5.594958077871257e-16,4
kotmo20,1.9999999999509361,2.45319615316264e-11,2
36lucika20,2.99999999999926,2.4671467668303804e-13,3
umansku,1.9999999999052962,4.7351934873152146e-11,2
massl,0.9999999892492317,1.0750768275613609e-08,1
cnqsj02576,2.9999999999999996,1.6544693541557283e-16,3
012262885520,3.9999999999994764,1.3091081224689965e-13,4
power,0.0,2.1970281522953883e-06,0
jomnio55,1.9999999999893798,5.3100575152231766e-12,2
2mori1,0.9999999997617602,2.3823973349657024e-10,1
3026199,1.9999999786176854,1.0691157292797016e-08,2
tttuba,0.9999999997244162,2.7558377801994993e-10,1
x13nqh45,1.999999999999982,9.03414424838862e-15,2
xiang59,0.9999999932045989,6.795401130688106e-09,1
6rrmt88o,1.9999999999999916,4.2428697714762004e-15,2
huanghanli,2.9999999860366415,4.654452823160682e-09,3
hihick,0.9999999987230223,1.2769777457677378e-09,1
sghenszh,1.9999999999996125,1.937036007938417e-13,2
tage6074,1.9999999999981888,9.056635649762335e-13,2
6xc3976s,1.9999999999999372,3.1385789420971394e-14,2
8sw557356,2.9999999999999973,9.397068220133933e-16,3
Brmonn32007,2.999999999999998,7.641906368535472e-16,3
1854241,0.9999999982960968,1.703903240724003e-09,1
pedatnaley,2.9999999999999156,2.806761577713382e-14,3
21272711,1.9999999967651692,1.6174154238157712e-09,2
hoyney1,1.9999999923835183,3.8082408337913876e-09,2
wzg2x4111,2.999999999999976,7.950436743144312e-15,3
ruzy3234,1.9999999999768228,1.1588633698489392e-11,2
96focide,1.9999999999921971,3.901456414878712e-12,2
Sale73,0.9999999996824276,3.175723573001221e-10,1
magisa1,1.9999999830789843,8.460507849861187e-09,2
7608390703,2.999999999994202,1.9327046473643916e-12,3
befionchen,2.999999999992462,2.5126983826950777e-12,3
0336654692,2.9999999999934115,2.1960861948389088e-12,3
linilus,1.9999999991352153,4.323923163962462e-10,2
Dospole16,2.999999999998712,4.2925735123551523e-13,3
277511,0.999999926106895,7.389310496819235e-08,1
37104905,1.9999999995379816,2.310092117596696e-10,2
t0riblorge,2.999999999999877,4.0947991796370237e-14,3
Pasecosld@03,4.0,1.0005254379808211e-20,4
bunds12,1.9999999942246864,2.8876567803592934e-09,2
69430212,1.9999999991478132,4.260933550437329e-10,2
8728323,0.999999994755,5.244999989884036e-09,1
5996336,1.999999994254262,2.872869053760496e-09,2
shackie04,1.99999999955874,2.2062998650262955e-10,2
yujuanmi,1.9999999997590636,1.2046817710054114e-10,2
01810396,1.9999999998872955,5.635226313360775e-11,2
qucking,0.9999999960649468,3.935053172199332e-09,1
23699492,1.9999999987698243,6.15087869526576e-10,2
adgmx5,0.9999999999917907,8.209273538728468e-12,1
szerdacare,2.9999999999938094,2.0634991111656564e-12,3
granko12,1.9999999913932474,4.3033763219568755e-09,2
Mataia01,1.999999999852813,7.359347159452412e-11,2
wangqilu,1.999999989446568,5.276715953073108e-09,2
livaumk,1.999999999999411,2.9456146723172427e-13,2
10dl1b11d,2.9999999999999916,2.808563682660313e-15,3
thewandr,1.9999999985764805,7.11759706728543e-10,2
zf2451312,1.9999999999978753,1.0623826037642337e-12,2
dalpatess,2.999999999855078,4.830729219418295e-11,3
shirkdie,1.9999999999043385,4.783076365533212e-11,2
2326464381,2.9999999999948166,1.7277875094187656e-12,3
vpdrvHY4,1.9999999999999996,2.4949511633075066e-16,2
fickkodercal32,4.0,3.8445361883176356e-19,4
jys123020,1.9999999999744018,1.2799143689345982e-11,2
comerimalatto,3.9999999999999742,6.442173031330099e-15,4
929,0.0,5.777438332188467e-07,0
edrilabran,2.9999999999984435,5.188411549353344e-13,3
13147774587,3.999999999785273,5.368168756736402e-11,4
chinfood32,2.99999999995127,1.6243348680000658e-11,3
semear,0.9999999942301523,5.769847710723752e-09,1
au7q1e1e,1.9999999999999554,2.2311757544063622e-14,2
111231113121,2.9999999999370606,2.0979749187910457e-11,3
zhanxiuqiubao,3.9999999999999023,2.438444208379721e-14,4
